,Advanced Playmaker,Anchor Man,Attacking Fullback,Balanced Fullback,Ball Playing CB,Ball Winning Midfielder,Box to Box Midfielder,Complete Forward,Conservative,Creative Winger,Deep Playmaker,Defensive Fullback,Defensive Winger,Direct Winger,Enforcer,False 10,Holding Midfielder,Libero,Playmaker,Poacher,Positional Midfielder,Second Striker,Shot Stopper,Stopper,Sweeper,Sweeper Keeper,Target Man,Wide Playmaker,Wide Supporter
Defensive Winger,4.3049993250236245,4.291004474618115,4.2814318462352325,4.437632840907095,4.273149279257269,4.48107309309992,4.774261051530212,4.177215189873418,4.268922974324775,4.411345270163207,4.065340909090909,4.451538928483104,4.509727392818542,4.1469047484932124,4.7052135444660355,4.886593621327378,4.492899968444305,3.814024390243903,4.801658049563202,4.751196172248804,4.746277150716115,4.351090024623145,4.5462656905886885,4.738602576808722,4.252643926758188,4.364360642676935,4.581818181818182,4.118162692847125,4.475806451612903
Direct Winger,5.834862385321101,5.024430579568518,5.315083798882681,5.312601834179041,5.287739391663537,5.287898981228399,4.505705276161373,5.115741194456967,5.571400790821287,5.138322782065736,5.6322875007041056,5.049320388349515,5.300230946882217,5.4460670908039335,5.179186767746382,5.443376909749567,5.568647218196711,5.348727169489921,5.292230933713471,5.359380262714719,5.563802199767505,5.086403050242913,5.110990923199925,5.373810222650845,5.0823678706554185,5.060029951519151,5.603462626935243,4.740973312401884,4.23469387755102
Enforcer,0.7547961002201489,0.7340690774850693,0.7935474873320626,0.8058522783234692,0.8160931766207521,0.7528400552984311,0.7205107417916498,0.738471006038539,0.8226233007005985,0.7032042372563014,0.8290685772773797,0.7166453178723117,0.8558316450986068,0.853893866299104,0.7666735923540411,0.7998539079620162,0.6594177481585408,0.6561360874848117,0.7482590364299587,0.6680837148463048,0.7241720217498765,0.7982261640798226,0.69338695465534,0.7621736062103035,0.7870837537840565,0.8778135048231511,0.8283770543833745,0.6692495157158033,0.6709300200986662
False 10,2.856374394835933,3.4969673995451096,3.1584353333903965,3.5681959838486765,3.3786131732743643,3.4122703864401283,4.335970613167561,3.3791394458211306,3.7263994700231864,4.1609702315325245,3.69950389794472,3.5695727957378236,3.5047805150394304,3.0902504331390768,3.8403944485025563,4.668544912164402,2.813832306963524,3.406940063091483,3.3636127692706985,3.4440067529544174,3.687591240875912,3.19204152249135,3.7537150782643156,3.1465116279069765,3.2981245958180643,3.2277029807748843,3.6093043290975664,3.5202792153087015,2.738336713995943
Holding Midfielder,1.8600806034928181,2.2979096623300688,2.4659667743424087,2.360684089162183,2.301119813580167,2.5386972577983813,1.781172398224095,2.5320296695886717,3.065179095713447,2.134972206999139,2.535585220148979,2.147637396065707,2.396970653202903,1.9280448616974355,2.469309014380919,1.790620558976788,2.4804659752805795,3.595706618962433,2.7509124087591244,2.3756942175759557,2.5674633770239015,2.4171304137430436,2.1359658963428316,2.0375234521575982,2.309294816152217,2.857566765578635,2.1818422679501897,2.8294794395717053,2.4331446418114386
Libero,0.39697542533081287,0.7691368575265535,0.9079965142708268,0.8622908622908623,0.9530638133583366,0.9624043223773076,0.8541738829234499,0.9197772426249248,0.8320688803415788,0.8358365875638331,0.9202868259429563,0.8747816842584859,0.8780487804878049,0.9283618813286648,0.6834750911300121,0.47318611987381703,1.0062611806797854,0.9827257496100295,0.8861799993004302,0.7923588039867109,0.9601492608716452,1.0007589005840236,0.3854389721627409,0.8950770760815514,0.9480859267419445,1.1609068897204489,0.9867469879518073,1.1538461538461537,1.0235026535253982
Playmaker,2.927300539409065,2.9207608401694762,3.2404617165260734,2.933523436107646,3.2252112265708455,2.982289087792801,3.0017082892703164,3.1041786171292416,3.335630167877725,3.0110009506994433,3.810154833310085,2.65035541164524,2.8160099839543595,3.276372059871704,2.76493438817566,2.6628601090059694,3.110173357664234,3.3652803525831616,3.1850870552611656,2.368646080760095,3.1716951788491445,2.7832990949975014,2.624233520694941,2.361504424778761,3.140544107197239,2.8880042720520414,2.81015074977129,3.0341581324343236,2.067901234567901
Poacher,2.915115413253909,3.457752255947498,2.9182476716109007,3.1734527687296414,3.15387317758651,2.9589130671704145,3.0892212480660133,3.0825426944971537,3.4683444750294927,3.1907679495568377,3.090634441087613,3.3232097186700766,3.138755980861244,3.152576625126305,2.760627861347286,3.0388294879009567,3.6693890885331593,3.46843853820598,3.3434679334916866,3.0257510729613735,3.235131778667035,3.0250711727431354,3.2681730832946787,3.4678232802098043,3.5315645013723698,2.9241625310173696,3.3312134316967694,3.190617171487133,3.349619198160655
Positional Midfielder,2.5235652070158694,2.361498605021921,1.8927529728516939,1.856967552295882,1.926946933149552,1.8554720846849921,1.6375279528359423,1.903184335443038,1.8629737609329446,1.967183337369823,2.5451075641915337,2.110095503545518,2.062980176420374,1.9019940981847447,2.22194760257044,2.0583941605839415,1.8966846569005398,1.5780031574415156,1.4388802488335926,1.8752587277494135,2.3670619739862278,1.6508367254635912,2.1088326047827204,1.860295765180372,2.246929802395512,1.9283804998090712,2.0357921511627906,1.9867300951427143,1.9472295514511873
Second Striker,0.0,5.005570314508527,4.671798606054302,5.434853954709551,5.507005750384709,5.279206465833945,5.4500676067220395,5.457118892849654,4.9997377117977235,4.53655323819978,4.935728318832445,5.169614984391258,5.442916341360879,5.208166779410861,5.022984154453518,6.578719723183391,5.661746915073796,4.2881182565083975,5.681527955138527,4.711176416567178,5.047489823609227,4.706896551724138,5.430791697089809,5.4543265371648735,5.529755221199192,5.01294474443376,5.070121226527217,3.801295896328294,4.464487034949267
Shot Stopper,0.014040014040014039,0.0181436980888638,0.013937162324925154,0.013288709518653411,0.011656269562026464,0.014324557331388025,0.01965303894213272,0.015759814066032028,0.0,0.006076359585457247,0.01278318301257013,0.02002738788086272,0.020075842070042385,0.023279875840662184,0.013217053387858385,0.008916187834357043,0.011218308279111511,0.0,0.017245784363822177,0.014909548737658207,0.011571097968629467,0.018775425054761655,0.0,0.01613039261164762,0.01986572243171158,0.0,0.016326126750111313,0.013295171267657651,0.005063860912620267
Stopper,0.6111061907714108,0.6261075014766686,0.6781129400645822,0.6281299050751177,0.5770017732915018,0.6405495037821859,0.4332557313656631,0.637824993010903,0.6622950819672131,0.7077482240211465,0.6693938267013759,0.6737419208812212,0.6912784935579782,0.6660656631305296,0.5962164500193502,0.6069767441860465,0.6506566604127579,0.49229239184485335,0.7845132743362833,0.6294129513818842,0.6679923818059601,0.7946700915074651,0.6518576308354067,0.6792595496807438,0.6449333871618893,0.6617153093976264,0.6134087537091988,0.7075995824775244,0.5051833122629583
Sweeper,0.7992680104416159,0.6657773465922872,0.6666205177903918,0.7221545468989989,0.7515609342480537,0.6440617730679762,0.567413878358332,0.6768583139470478,0.7670018748934719,0.7931148081041014,0.6144053137756867,0.6003340647823666,0.6235451529536832,0.6662279980259912,0.5978809283551968,0.708126751455055,0.6093538418804902,0.7931699256403195,0.6989138158562582,0.6495882891125343,0.8073482589579016,0.7235571524814732,0.6572243171157914,0.7993540573274122,0.6741011984021306,0.5653980388898122,0.6752619550687767,0.7622441940676017,0.6434971490632636
Sweeper Keeper,0.01954821894005213,0.04443621551564526,0.030046542683765047,0.012771845176854577,0.01825490485322319,0.020043731778425656,0.033920663337416376,0.019122490173164773,0.0,0.027130720745409703,0.012440389798880364,0.027366834569468132,0.03824193334218563,0.027413254816356574,0.030868167202572346,0.01587394908577812,0.05341246290801187,0.023772837332159364,0.0524297295985242,0.006978908188585608,0.011455725741440027,0.033286485686811154,0.0,0.016794804807046353,0.029915240152900115,0.0,0.029757431843457877,0.017957799171945926,0.014272121788772598
Target Man,3.7204408460248954,3.7123095889838478,3.756490844493031,3.809888299321493,3.793232122866626,3.7638803613718097,3.549846209516917,3.5368595841837616,3.550981407015169,3.940436317552277,3.9864242982052462,3.756077795786062,4.010634648370497,3.8654902613617446,3.892254405453517,3.8729269868619425,3.7794754040448644,3.2132530120481926,3.962849528658367,3.8921394047316205,3.75,3.813287378179225,3.9538910602087762,3.797292284866469,4.012763572075374,3.73861552796898,4.0702087286527515,3.7194127243066886,3.997231354905693
Wide Playmaker,5.926493108728943,5.023194748358862,5.9456568736772635,5.160996354799514,5.287097570001234,5.091799265605875,4.64897107068297,5.291505534071209,5.2318222305564674,6.333689839572193,6.1005363839179765,5.215823578595318,5.2226507713884995,5.596546310832025,4.76066987439855,3.8777229510169695,6.443216767285568,6.527037319116527,6.423255518096813,5.2061033933044865,5.306710065097646,6.414686825053996,5.13359800572431,5.6183709889221864,4.9908024833295,6.24033521225121,5.326590538336053,5.131512221508503,5.00704863558554
Wide Supporter,3.8224884290770484,3.8814385857970133,3.366601752677702,4.125899655783874,3.833775085195002,3.6700679037002066,4.555593685655456,3.7542496357455075,4.263710618436406,4.557315936626281,3.9100504818724184,3.7981602054835433,3.8225806451612905,4.61734693877551,3.8710031061575005,3.66632860040568,3.4784306070661724,3.184230477634572,5.462962962962963,3.7246730852133925,4.844327176781003,4.464487034949267,3.8789174590671243,3.609102402022756,4.072766766223188,3.6750713606089436,4.002422564457518,3.720169167254053,3.568904593639576
