player_id,name,minutes,most_played_position,position,passes_per_90,pass_accuracy,progressive_passes_per_90,progressive_pass_accuracy,long_passes_per_90,long_pass_accuracy,crosses_per_90,cross_accuracy,key_passes_per_90,assists_per_90,passes_received_per_90,shots_per_90,shots_on_target_per_90,shot_accuracy,goals_per_90,xg_per_90,first_time_shots_per_90,headers_per_90,shots_outside_box_per_90,dribbles_per_90,successful_dribbles_per_90,dribble_success_rate,progressive_runs_per_90,fouls_won_per_90,pressures_per_90,blocks_per_90,interceptions_per_90,dribbled_past_per_90,clearances_per_90,ball_recoveries_per_90,fouls_made_per_90,yellow_cards_per_90,red_cards_per_90,duels_per_90,duels_won_per_90,duel_success_rate,touches_per_90,average_position_x,average_position_y,shots_faced_per_90,saves_per_90,goals_conceded_per_90,smothers_per_90,collections_per_90,punches_per_90,sweeper_claims_per_90,sweeper_clears_per_90,save_percentage,smother_success_rate,collection_success_rate,punch_success_rate,sweeper_success_rate,role
3339,Asmir Begović,2320.73,Goalkeeper,goalkeeper,15.90016934326699,55.1219512195122,9.850348812658089,29.527559055118108,9.772787010983611,28.17460317460317,0.0,0.0,0.0,0.0,5.817135125585484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551236033489462,0.2326854050234193,0.0,0.0,0.0775618016744731,0.0,2.132949546048011,0.0,0.0,0.0,0.0,0.0,0.0,40.25457506905155,9.575626204238914,40.14865125240843,7.911303770796258,2.3268540502341937,0.9307416200936774,0.0,0.8919607192564409,0.3102472066978924,0.1163427025117096,0.1939045041861828,29.411764705882355,0.0,91.30434782608695,50.0,100.0,Shot Stopper
3537,Jack Butland,4438.4,Goalkeeper,goalkeeper,20.54118601297765,54.3928923988154,14.214581831290555,35.23537803138373,14.092916366258113,34.388489208633096,0.0,0.0,0.0202775775054073,0.0,6.894376351838502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202775775054073,0.0202775775054073,100.0,0.0,0.0405551550108147,0.1216654650324441,0.0,0.0,0.060832732516222,0.0,3.873017303532805,0.0202775775054073,0.0,0.0,0.0202775775054073,0.0,0.0,50.34922494592647,8.978695126862688,40.52738622633921,8.577415284787312,2.048035328046143,0.7502703677000722,0.0202775775054073,0.8922134102379237,0.3244412400865177,0.2230533525594809,0.060832732516222,23.87706855791962,100.0,93.18181818181816,87.5,100.0,Shot Stopper
3333,David de Gea Quintana,4866.37,Goalkeeper,goalkeeper,17.680529840517675,62.34309623430963,11.004095455133909,41.17647058823529,10.967106898982198,40.472175379426645,0.0,0.0,0.0,0.0,7.675125401479953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184942780758553,0.0,0.0,0.0184942780758553,0.0184942780758553,2.459738984088756,0.0,0.0,0.0,0.0184942780758553,0.0,0.0,43.35058780980484,7.534812286689442,40.7093430034129,7.120297059204294,1.5350250802959906,0.5733226203515146,0.0369885561517106,0.3698855615171061,0.2959084492136849,0.1109656684551318,0.0554828342275659,21.55844155844156,100.0,95.0,87.5,100.0,Conservative
3623,Adrián San Miguel del Castillo,4611.53,Goalkeeper,goalkeeper,19.47726676395904,55.71142284569138,13.56382805706566,37.55395683453238,13.173502069811972,35.851851851851855,0.0,0.0,0.0,0.0,6.811188477576857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195162993626844,0.0195162993626844,100.0,0.0,0.0390325987253688,0.0390325987253688,0.0195162993626844,0.0,0.0390325987253688,0.0780651974507376,3.3177708916563486,0.0195162993626844,0.0195162993626844,0.0,0.0,0.0,0.0,48.28332462328122,9.708488278092164,40.38928860145516,9.016530305560195,2.010178834356493,0.7221030764193229,0.0,0.5464563821551633,0.4683911847044257,0.2732281910775817,0.2537118917148973,22.29437229437229,0.0,92.85714285714286,66.66666666666666,100.0,Shot Stopper
3262,Łukasz Fabiański,5319.4,Goalkeeper,goalkeeper,20.50607211339625,63.366336633663366,11.657329774034666,38.171262699564586,11.5727337669662,37.13450292397661,0.0,0.0,0.0507576042410798,0.0169192014136932,7.85050945595368,0.0169192014136932,0.0,0.0,0.0,0.0017629301988946,0.0,0.0169192014136932,0.0,0.0,0.0,0.0,0.0,0.1522728127232394,0.0845960070684663,0.0169192014136932,0.0,0.0169192014136932,0.0338384028273865,2.7916682332593905,0.0169192014136932,0.0,0.0,0.0,0.0,0.0,51.77275632590142,9.947647058823527,40.64614379084969,8.611873519569878,2.0810617738842727,0.7782832650298906,0.0,1.488889724405008,0.5752528480655713,0.3383840282738655,0.0338384028273865,24.16502946954813,0.0,98.86363636363636,64.70588235294117,100.0,Shot Stopper
20201,Maarten Stekelenburg,2440.07,Goalkeeper,goalkeeper,17.22491567864856,61.88436830835118,10.438225132885533,38.869257950530034,10.143151630895836,37.09090909090909,0.0,0.0,0.0368841877487121,0.0,7.081764047752728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737683754974242,0.1106525632461363,0.0368841877487121,0.0,0.0,0.0,2.8769666443995456,0.0,0.0,0.0,0.0,0.0,0.0,42.822541976254776,8.675021533161061,41.30327304048232,7.044879860004016,1.2171781957075,0.7007995672255304,0.0737683754974242,0.4426102529845455,0.2581893142409848,0.1106525632461363,0.0368841877487121,17.277486910994764,50.0,100.0,57.14285714285714,100.0,Conservative
9467,Timothy Michael Krul,1150.93,Goalkeeper,goalkeeper,21.973534446056664,58.718861209964416,13.919178403551909,37.640449438202246,14.46656182391631,38.37837837837838,0.0,0.0,0.0,0.0,8.52354183138853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781976314806287,0.3909881574031435,0.0781976314806287,0.0,0.1563952629612574,0.0781976314806287,2.815114733302633,0.0,0.0,0.0,0.0,0.0,0.0,54.89473729940135,9.27094017094016,39.95427350427354,11.260458933210533,2.7369171018220046,1.251162103690059,0.0781976314806287,0.3909881574031435,0.3909881574031435,0.0,0.1563952629612574,24.30555555555556,100.0,80.0,80.0,100.0,Shot Stopper
20066,Darren Randolph,874.53,Goalkeeper,goalkeeper,19.759184933621487,54.16666666666666,14.716476278686835,41.95804195804196,14.51065143562828,41.84397163120568,0.0,0.0,0.0,0.0,7.821344036225172,0.1029124215292785,0.0,0.0,0.0,0.0052028492333024,0.0,0.1029124215292785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1029124215292785,2.9844602243490788,0.0,0.0,0.0,0.0,0.0,0.0,47.03097663888031,10.108971553610496,40.344201312910286,7.100957085520222,1.3378614798806214,1.234949058351343,0.0,0.8232993722342287,0.1029124215292785,0.1029124215292785,0.1029124215292785,18.84057971014493,0.0,100.0,100.0,100.0,Shot Stopper
3509,Thibaut Courtois,3324.73,Goalkeeper,goalkeeper,17.270575354991234,57.99373040752352,10.31361945180511,32.808398950131235,10.503108523098115,33.24742268041237,0.0,0.0,0.0,0.0,6.415558556634674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812096019827174,0.1082794693102898,0.0270698673275724,0.0,0.0,0.0541397346551449,3.0318251406881163,0.0541397346551449,0.0541397346551449,0.0,0.0,0.0,0.0,42.55383143894392,7.86323155216282,39.10737913485995,7.823191657668443,1.8136811109473552,0.7308864178444566,0.0,0.8120960198271739,0.5684672138790218,0.1894890712930072,0.1353493366378623,23.18339100346021,0.0,96.66666666666669,61.90476190476191,100.0,Conservative
3619,Alex McCarthy,1012.0,Goalkeeper,goalkeeper,19.565217391304348,44.54545454545455,16.452569169960476,35.67567567567568,16.185770750988144,35.714285714285715,0.0,0.0,0.0,0.0,6.936758893280633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889328063241106,0.0889328063241106,0.0,0.0,0.0889328063241106,0.1778656126482213,2.490118577075099,0.0,0.0,0.0,0.0,0.0,0.0,49.9802371541502,8.985231316725969,41.73274021352311,12.183794466403164,2.9347826086956523,0.6225296442687748,0.0,0.3557312252964427,0.3557312252964427,0.0,0.0889328063241106,24.08759124087592,0.0,100.0,25.0,100.0,Shot Stopper
