,player_id,name,minutes,most_played_position,position,passes_per_90,pass_accuracy,progressive_passes_per_90,progressive_pass_accuracy,long_passes_per_90,long_pass_accuracy,crosses_per_90,cross_accuracy,key_passes_per_90,assists_per_90,passes_received_per_90,shots_per_90,shots_on_target_per_90,shot_accuracy,goals_per_90,xg_per_90,first_time_shots_per_90,headers_per_90,shots_outside_box_per_90,dribbles_per_90,successful_dribbles_per_90,dribble_success_rate,progressive_runs_per_90,fouls_won_per_90,pressures_per_90,blocks_per_90,interceptions_per_90,dribbled_past_per_90,clearances_per_90,ball_recoveries_per_90,fouls_made_per_90,yellow_cards_per_90,red_cards_per_90,duels_per_90,duels_won_per_90,duel_success_rate,touches_per_90,average_position_x,average_position_y,shots_faced_per_90,saves_per_90,goals_conceded_per_90,smothers_per_90,collections_per_90,punches_per_90,sweeper_claims_per_90,sweeper_clears_per_90,save_percentage,smother_success_rate,collection_success_rate,punch_success_rate,sweeper_success_rate,role
625,40118,Ikechi Anya,2931.82,Left Back,full back,26.584169560204923,71.59353348729792,6.415809974691488,52.63157894736842,3.468835058086785,36.283185840707965,1.4427898029210524,21.27659574468085,0.4604648307194848,0.0306976553812989,23.14603215749944,0.3069765538129899,0.0306976553812989,0.1,0.0,0.0225544934341125,0.1227906215251959,0.0306976553812989,0.0,0.8595343506763716,0.5218601414820827,60.71428571428571,2.762788984316909,0.6139531076259798,6.170228731641096,1.4120921475397534,0.5218601414820827,0.2455812430503919,1.2586038706332583,3.0697655381298987,0.0920929661438969,0.0,0.0,1.3506968367771557,0.0920929661438969,6.8181818181818175,79.16925322837008,68.60806514152762,34.76917409848792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced Fullback
626,36983,Juan Carlos Paredes Reasco,1474.05,Right Back,full back,23.20138394220006,67.36842105263158,8.364709473898444,53.28467153284672,4.212882873715274,37.68115942028986,1.4042942912384246,26.08695652173913,0.1831688205963162,0.0,16.729418947796887,0.3052813676605271,0.0610562735321054,0.2,0.0,0.0078027797700213,0.0610562735321054,0.0,0.0,0.854787829449476,0.427393914724738,50.0,2.0148570265594787,0.5495064617889488,8.853159662155287,1.160069197110003,0.4884501882568434,1.0379566500457922,1.5264068383026357,3.297038770733693,0.6105627353210542,0.0,0.0,1.4042942912384246,0.1221125470642108,8.695652173913043,67.28401343238018,64.38021778584391,69.36524500907429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensive Fullback
627,4587,Matteo Darmian,2834.18,Right Back,full back,36.740785694627725,78.47882454624028,9.590075436281394,56.622516556291394,3.4930738344071304,27.27272727272727,1.23845345038071,30.76923076923077,0.349307383440713,0.0,27.08719982499348,0.2222865167349992,0.0317552166764284,0.143,0.0317552166764284,0.0057702415019511,0.0,0.0,0.0,0.6033491168521407,0.3175521667642846,52.63157894736842,2.000578650614993,0.7303699835578545,11.019060186720676,1.1431878003514244,1.174943017027853,0.9844117169692822,2.349886034055706,2.0958443006442784,0.9844117169692822,0.0,0.2540417334114276,3.651849917789273,0.8573908502635684,23.47826086956522,102.18828726474678,62.50481665630823,53.3690490988192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensive Fullback
628,3316,James Tomkins,3004.57,Right Back,full back,28.84605783855926,77.57009345794393,9.345763287259077,55.44871794871795,4.732790382650429,37.34177215189873,0.3894068036357948,23.07692307692308,0.2995436951044575,0.0,17.70303238067344,0.239634956083566,0.0299543695104457,0.125,0.0,0.0150173332167331,0.119817478041783,0.0299543695104457,0.0299543695104457,0.2695893255940118,0.1497718475522287,55.55555555555556,0.98849419384471,0.4792699121671321,8.1176341373308,1.467764106011842,0.6290417597193608,0.6589961292298067,3.8641136668475022,2.3364408218147688,0.5391786511880235,0.0,0.0898631085313372,2.785756364471456,0.239634956083566,8.60215053763441,75.60482864436509,47.82983359746443,61.72179080824085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defensive Fullback
629,3062,Aaron Cresswell,5275.75,Left Back,full back,31.96891437236412,74.81323372465314,11.41259536558783,57.847533632287,5.629531346254087,41.51515151515152,1.5865042884897882,30.107526881720432,0.699426621807326,0.0682367435909586,23.575794910676205,0.4605980192389708,0.1023551153864379,0.222,0.0341183717954793,0.0136523371243899,0.1194143012841776,0.0170591858977396,0.0341183717954793,0.5800123205231483,0.2729469743638345,47.05882352941176,1.4500308013078709,0.597071506420888,5.748945647538265,1.3135573141259536,0.648249064114107,0.3582429038525328,1.8253328910581432,2.883002416718002,0.443538833341231,0.0,0.0170591858977396,1.5694451025920484,0.1705918589773965,10.869565217391305,88.50305643747335,62.02898997686948,11.164899768696923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attacking Fullback
630,21254,Carl Jenkinson,2222.02,Right Back,full back,28.595602199800183,73.22946175637394,8.343759282094672,51.94174757281553,4.131375955211924,24.509803921568626,0.9315847742144536,34.78260869565217,0.2430221150124661,0.0,18.83421391346613,0.2835258008478771,0.121511057506233,0.429,0.081007371670822,0.032111207286163,0.040503685835411,0.0,0.0,0.5670516016957543,0.1620147433416441,28.57142857142857,2.025184291770551,0.2025184291770551,5.711019702792955,0.9720884600498646,0.3240294866832882,0.6885626592019874,2.268206406783017,2.875761694314183,0.6075552875311654,0.040503685835411,0.081007371670822,1.903673234264318,0.2430221150124661,12.76595744680851,75.37735933969992,59.6174637291778,65.60386888769487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attacking Fullback
631,3340,Kyle Naughton,3224.55,Right Back,full back,38.74028934269898,77.95389048991355,11.47136809787412,57.17761557177615,4.29827417779225,35.714285714285715,1.088523980090245,28.205128205128204,0.4465739405498442,0.0837326138530957,29.111038749592968,0.2511978415592873,0.0558217425687305,0.222,0.0,0.0113878718611899,0.0837326138530957,0.0,0.0,0.6140391682560358,0.3070195841280179,50.0,1.5630087919244546,0.6140391682560358,8.12206354375029,1.032702237521515,0.53030655440294,0.976880494952784,1.842117504768107,2.5957110294459693,0.6698609108247663,0.0279108712843652,0.0558217425687305,2.484067544308508,0.1953760989905568,7.865168539325842,105.14025212820394,61.07926732147592,66.20286700292007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attacking Fullback
632,9627,Neil Taylor,4726.68,Left Back,full back,31.20795145852903,78.82855399633924,8.834953921145496,57.97413793103448,3.522557059077408,37.2972972972973,1.0472466932392293,29.09090909090909,0.2856127345197898,0.0190408489679859,23.05846810023103,0.1713676407118738,0.0,0.0,0.0,0.0035063260072609,0.0571225469039579,0.0,0.0190408489679859,0.5521846200715935,0.2284901876158318,41.37931034482759,1.7707989540226967,0.5521846200715935,6.607174591891137,1.5423087664068649,0.6283480159435375,0.5902663180075656,1.7517581050547106,2.1135342354464446,0.7425931097514534,0.0,0.0761633958719439,1.7517581050547106,0.2094493386478458,11.956521739130435,84.6365736626977,61.99032620922411,10.285399325084263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attacking Fullback
633,3329,Cédric Ricardo Alves Soares,2907.25,Right Back,full back,35.75543898873506,66.75324675324676,13.280591624387307,48.95104895104895,7.925015048585433,32.8125,2.9409235531860007,26.31578947368421,0.7120130707713475,0.0619141800670736,25.81821308796973,0.3095709003353684,0.0309570900335368,0.1,0.0,0.0091071620534869,0.1547854501676842,0.0309570900335368,0.0,1.1454123312408633,0.8667985209390318,75.67567567567568,1.578811591710379,0.4953134405365895,10.865938601771434,1.9502966721128208,0.6500988907042738,0.4643563505030527,2.25986757244819,3.5291082638232005,0.7120130707713475,0.0,0.0928712701006105,3.34336572362198,0.402442170435979,12.037037037037036,101.29159858973256,64.59819682151588,70.55330073349666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced Fullback
634,20045,Ryan Bertrand,4608.0,Left Back,full back,30.56640625,74.76038338658148,8.59375,63.18181818181819,4.78515625,34.69387755102041,1.40625,22.22222222222222,0.37109375,0.05859375,21.40625,0.25390625,0.05859375,0.231,0.01953125,0.0249280819824218,0.078125,0.0,0.0,0.859375,0.390625,45.45454545454545,1.58203125,0.56640625,7.3046875,1.11328125,0.91796875,0.44921875,1.93359375,2.28515625,0.703125,0.0,0.09765625,1.9921875,0.17578125,8.823529411764707,82.36328125,65.58332938107661,14.077543277211216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attacking Fullback
