player_id,name,minutes,most_played_position,position,passes_per_90,pass_accuracy,progressive_passes_per_90,progressive_pass_accuracy,long_passes_per_90,long_pass_accuracy,crosses_per_90,cross_accuracy,key_passes_per_90,assists_per_90,passes_received_per_90,shots_per_90,shots_on_target_per_90,shot_accuracy,goals_per_90,xg_per_90,first_time_shots_per_90,headers_per_90,shots_outside_box_per_90,dribbles_per_90,successful_dribbles_per_90,dribble_success_rate,progressive_runs_per_90,fouls_won_per_90,pressures_per_90,blocks_per_90,interceptions_per_90,dribbled_past_per_90,clearances_per_90,ball_recoveries_per_90,fouls_made_per_90,yellow_cards_per_90,red_cards_per_90,duels_per_90,duels_won_per_90,duel_success_rate,touches_per_90,average_position_x,average_position_y,shots_faced_per_90,saves_per_90,goals_conceded_per_90,smothers_per_90,collections_per_90,punches_per_90,sweeper_claims_per_90,sweeper_clears_per_90,save_percentage,smother_success_rate,collection_success_rate,punch_success_rate,sweeper_success_rate
3577,Molla Wagué,2736.15,Right Center Back,center back,20.62386930541089,80.22328548644339,5.657584562249877,57.55813953488372,2.302505345101694,34.285714285714285,0.16446466750726385,40.0,0.13157173400581107,0.0,14.341319006633407,0.3618222685159805,0.06578586700290555,0.182,0.0,0.03009917209582808,0.032892933501452774,0.23025053451016939,0.0,0.06578586700290553,0.03289293350145277,50.0,0.49339400252179155,0.723644537031961,9.473164848418397,1.3815032070610163,1.1183597390493942,0.03289293350145277,3.157721616139466,2.269612411600241,1.0525738720464886,0.03289293350145277,0.23025053451016939,2.3682912121045994,0.39471520201743326,16.666666666666664,59.43753083712516,46.5006640841174,57.130547869396736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6577,Zdravko Kuzmanović,1769.95,Center Defensive Midfield,midfielder,29.39066075312862,82.17993079584775,8.6443119862143,65.29411764705883,3.813667052741603,58.666666666666664,0.45764004632899236,22.22222222222222,0.4067911522924377,0.0,24.407469137546258,0.4067911522924376,0.1016977880731094,0.25,0.0,0.03600322692166445,0.30509336421932826,0.1016977880731094,0.0,0.5593378344021017,0.30509336421932826,54.54545454545454,0.6101867284386565,0.6101867284386565,12.152885674736575,0.9661289866945394,0.45764004632899236,0.45764004632899236,0.8135823045848753,4.017062628887822,1.6271646091697507,0.0,0.2542444701827735,1.4237690330235317,0.15254668210966413,10.714285714285714,86.18887539196022,58.53380530973444,38.67050147492618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386607,Gianpaolo Bellini,1397.02,Right Back,full back,32.59795851168917,80.8300395256917,10.951883294441025,70.58823529411765,3.4144106741492606,37.735849056603776,0.8374969578101961,30.76923076923077,0.06442284290847662,0.0,20.615309730712518,0.3865370574508597,0.06442284290847662,0.167,0.06442284290847662,0.05735045006513866,0.19326852872542985,0.0,0.0,0.3221142145423831,0.2576913716339065,80.0,1.0951883294441025,0.6442284290847662,9.856694964996922,1.9326852872542986,1.030765486535626,0.7730741149017194,2.705759402156018,2.7701822450644946,1.4173025439864855,0.0,0.19326852872542985,2.125953815979728,0.12884568581695324,6.0606060606060606,84.20065568137893,56.744070390206545,49.99594491201211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8184,Marco D''Alessandro,2122.37,Right Wing,winger,15.817223198594025,69.43699731903486,2.968379688744187,55.714285714285715,1.7810278132465123,50.0,1.7386223891215953,51.21951219512195,0.5936759377488374,0.08481084824983391,25.52806532320001,0.5936759377488374,0.2120271206245848,0.357,0.1272162723747509,0.08817339144447012,0.33924339299933565,0.0,0.0,2.3322983268704327,1.2297572996225918,52.72727272727272,4.028515291867111,1.3569735719973426,9.456409579856482,1.0601356031229239,0.2544325447495018,0.5088650894990036,0.6360813618737544,2.798757992244519,0.7632976342485053,0.0,0.08481084824983391,2.1626766303707647,0.2968379688744187,13.725490196078432,73.74303255323059,76.17590569292717,56.593387004025345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6994,Marten de Roon,4719.88,Center Defensive Midfield,midfielder,31.82496165156741,77.29179149191133,10.239667110180767,56.61080074487895,4.061543937557734,42.72300469483568,0.17161453257286202,0.0,0.34322906514572404,0.019068281396984667,23.225166741527325,0.38136562793969336,0.114409688381908,0.3,0.01906828139698467,0.014304704013661365,0.20975109536683137,0.01906828139698467,0.01906828139698467,0.4767070349246167,0.32416078374873936,68.0,0.43857047213064737,0.6673898488944634,21.127655787859013,1.4682576675678194,1.258506572200988,1.5445307931557581,1.2775748535979727,3.6039051840301024,1.658940481537666,0.019068281396984667,0.20975109536683134,3.8136562793969335,0.743662974482402,19.5,90.70781460545606,53.417511036367266,39.834790834559634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7157,Marco Sportiello,5166.37,Goalkeeper,goalkeeper,18.883664933018736,56.82656826568265,12.699438871006143,37.997256515775035,12.925903487361534,38.274932614555254,0.0,0.0,0.034840710208521655,0.0,4.860279074088771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017420355104260828,0.017420355104260828,100.0,0.0,0.06968142041704331,0.12194248572982579,0.0,0.0,0.034840710208521655,0.0,3.2053453391839923,0.017420355104260828,0.0,0.017420355104260828,0.0,0.0,0.0,43.0456974626285,9.333832456495351,40.85969243221385,7.891420862230155,1.9336594165729517,0.7316549143789547,0.017420355104260828,0.7490752694832156,0.05226106531278248,0.48776994291930315,0.017420355104260828,24.503311258278146,100.0,100.0,33.33333333333333,100.0
6992,Andrea Masiello,3725.2,Right Back,full back,30.948673896703536,75.72209211553474,11.717491678299153,59.79381443298969,6.426500590572319,42.857142857142854,1.0147106195640503,28.57142857142857,0.24159776656286913,0.02415977665628691,20.125093954687,0.09663910662514766,0.024159776656286915,0.25,0.0,0.003297099119510362,0.04831955331257383,0.024159776656286915,0.0,0.12079888328143457,0.09663910662514764,80.0,0.531515086438312,0.45903575646945133,7.368731880167508,1.425426822720928,1.135509502845485,0.531515086438312,2.8025340921292816,2.826693868785569,0.7006335230323204,0.0,0.16911843659400838,1.5462257060023623,0.33823687318801676,21.875,80.23461827552883,49.54327009936769,59.65669978922009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108,Berat Djimsiti,420.6,Left Center Back,center back,30.171184022824534,75.177304964539,7.275320970042795,35.294117647058826,4.49358059914408,9.523809523809524,0.0,0.0,0.0,0.0,20.756062767475033,0.21398002853067047,0.0,0.0,0.0,0.011093831811697574,0.0,0.21398002853067047,0.0,0.21398002853067044,0.21398002853067044,100.0,0.4279600570613409,1.0699001426533523,4.92154065620542,1.2838801711840226,1.0699001426533523,0.21398002853067044,4.065620542082739,2.9957203994293864,0.4279600570613409,0.0,0.21398002853067044,1.925820256776034,0.0,0.0,85.37803138373751,35.96040100250629,25.753132832080215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31231,Davide Brivio,1757.88,Left Back,full back,33.43231619905796,75.19142419601837,10.85398320704485,60.37735849056604,4.147040753635061,30.864197530864196,1.331148883882859,19.230769230769234,0.3071882039729674,0.0,23.551095637927503,0.46078230595945113,0.05119803399549457,0.111,0.0,0.008397966106901494,0.10239606799098915,0.0,0.05119803399549457,0.3071882039729674,0.10239606799098915,33.33333333333333,2.0991193938152777,0.35838623796846203,6.911734589391767,1.1263567479008807,0.3071882039729674,0.7679705099324186,1.535941019864837,3.02068400573418,0.4095842719639566,0.0,0.10239606799098915,1.1263567479008807,0.2047921359819783,18.181818181818183,86.7806676223633,60.457994100295004,11.281238938053072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8420,Luca Cigarini,2782.53,Left Center Midfield,midfielder,41.62758353009671,77.54467754467754,13.617103858718504,60.57007125890736,6.242520296277129,48.704663212435236,0.9056506129313969,32.142857142857146,0.9703399424264967,0.06468932949509978,38.42546172008927,1.3908205841446453,0.42048064171814853,0.302,0.06468932949509978,0.11209787331888603,0.7115826244460975,0.06468932949509978,0.0,0.6468932949509978,0.4204806417181486,65.0,1.1320632661642462,1.164407930911796,13.326001875990555,1.2614419251544458,0.7115826244460975,1.0673739366691464,0.873305948183847,4.107772422938836,1.5848885726299446,0.0,0.3234466474754989,2.328815861823592,0.5175146359607983,22.22222222222222,122.39221140472878,62.975924947145835,41.67949260042278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
